user,docid,page,corrupted,tableType,location,number,content,qualifiers
auto,29463520,1,false,na,Row,1,arms,
auto,29463520,1,false,na,Row,2,arms,
auto,29526832,2,false,na,Col,1,characteristic_level,
auto,29526832,2,false,na,Row,1,measures;p-interaction,
auto,29526832,2,false,na,Row,2,arms,
auto,29544534,1,false,na,Col,1,characteristic_name,
auto,29544534,1,false,na,Col,1,characteristic_level,empty_row
auto,29544534,1,false,na,Col,1,characteristic_level,indent;
auto,29544534,1,false,na,Row,1,arms,
auto,29544870,1,false,na,Col,1,characteristic_level,
auto,29544870,1,false,na,Row,1,arms,
auto,29544870,1,false,na,Row,2,arms;characteristic_level,
auto,29664406,2,false,na,Col,1,arms;outcomes,
auto,29664406,2,false,na,Row,1,characteristic_level,
auto,29664406,2,false,na,Row,5,measures,
auto,29680881,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,29680881,1,false,na,Col,1,characteristic_level,empty_row
auto,29680881,1,false,na,Row,1,arms,
auto,29680881,1,false,na,Row,2,measures,
auto,29685860,2,false,na,Col,1,characteristic_level,indent;
auto,29685860,2,false,na,Row,1,measures,
auto,29687620,1,false,na,Col,1,characteristic_level,empty_row
auto,29687620,1,false,na,Col,1,characteristic_level;measures,indent;
auto,29687620,1,false,na,Row,2,measures,
auto,29782217,1,false,na,Col,1,characteristic_level,indent;
auto,29782217,1,false,na,Col,1,characteristic_level,indent;empty_row
auto,29782217,1,false,na,Row,1,arms,
auto,29782217,2,false,na,Col,1,characteristic_name,
auto,29782217,2,false,na,Row,2,characteristic_level;arms,
auto,29793629,1,false,na,Col,1,characteristic_level,
auto,29793629,1,false,na,Row,1,characteristic_level,
auto,29793629,1,false,na,Row,2,arms,
auto,29925383,1,false,na,Col,1,characteristic_level,
auto,29941478,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,30012318,3,false,na,Col,1,outcomes,
auto,30012318,3,false,na,Row,1,arms,
auto,30012318,3,false,na,Row,2,measures,
auto,30012318,3,false,na,Row,3,measures,
auto,30026335,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,30026335,1,false,na,Col,1,characteristic_level,empty_row
auto,30026335,1,false,na,Row,1,arms,
auto,30139780,1,false,na,Col,1,measures,bold;
auto,30139780,1,false,na,Col,1,characteristic_level,bold;empty_row
auto,30139780,1,false,na,Col,1,characteristic_level,indent;
auto,30139780,1,false,na,Row,1,arms,
auto,30139780,1,false,na,Row,10,characteristic_level,
auto,30146931,2,false,na,Col,1,characteristic_level,bold;empty_row
auto,30146931,2,false,na,Col,1,characteristic_level,indent;
auto,30146931,2,false,na,Row,1,arms;measures;p-interaction,
auto,30146932,1,false,na,Col,1,characteristic_level,
auto,30146932,1,false,na,Row,1,arms,
auto,30146932,2,false,na,Col,1,characteristic_level,bold;empty_row
auto,30146932,2,false,na,Col,1,characteristic_level,indent;
auto,30146932,2,false,na,Row,1,characteristic_name;arms;measures,
auto,30146932,2,false,na,Row,2,measures;characteristic_name,
auto,30165610,1,false,na,Col,1,characteristic_level,
auto,30166073,2,false,na,Row,1,arms,
auto,30166073,2,false,na,Row,21,characteristic_level;characteristic_name,
auto,30166073,2,false,na,Row,32,characteristic_name,
auto,30166073,3,false,na,Col,1,characteristic_level,
auto,30166073,3,false,na,Row,1,measures,
auto,30175930,1,false,na,Col,1,characteristic_level,
auto,30175930,1,false,na,Row,1,arms,
auto,30183102,2,false,na,Col,1,measures,
auto,30183102,2,false,na,Col,2,characteristic_level,
auto,30183102,2,false,na,Col,5,measures,bold
auto,30183102,2,false,na,Col,5,measures,indent;bold
auto,30183102,2,false,na,Row,1,measures;arms,
auto,30183102,2,false,na,Row,2,arms,
auto,30203580,2,false,na,Col,1,outcomes,
auto,30203580,2,false,na,Col,1,characteristic_level,indent;
auto,30203580,2,false,na,Row,1,arms;measures,
auto,30248105,3,false,na,Col,2,arms;measures,
auto,30248105,3,false,na,Row,1,measures,
auto,30291013,1,false,na,Col,2,characteristic_level,
auto,30291013,1,false,na,Row,1,characteristic_level;arms,
auto,30302940,4,false,na,Col,2,characteristic_level,
auto,30302940,4,false,na,Row,1,measures,
auto,30302940,4,false,na,Row,2,arms;measures;p-interaction;characteristic_level,
auto,30302940,4,false,na,Row,3,arms;measures;p-interaction,
auto,30302940,4,false,na,Row,4,characteristic_level,
auto,30302940,4,false,na,Row,5,measures;arms,
auto,30302940,4,false,na,Row,6,measures,
auto,30354781,2,false,na,Col,1,characteristic_level;characteristic_name,
auto,30354781,2,false,na,Col,1,characteristic_level;outcomes,empty_row_with_p_value
auto,30354781,2,false,na,Row,1,arms;measures,
auto,30371334,1,false,na,Col,1,characteristic_level;measures,
auto,30371334,1,false,na,Row,2,arms,
auto,30418475,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,30418475,1,false,na,Col,1,characteristic_level,empty_row
auto,30418475,1,false,na,Col,1,characteristic_level,indent;
auto,30418475,1,false,na,Col,1,characteristic_level;measures,indent;empty_row
auto,30418475,1,false,na,Row,1,arms,
auto,30473179,2,false,na,Col,2,characteristic_level;arms,
auto,30473179,2,false,na,Row,2,arms;characteristic_level,
auto,30473179,2,false,na,Row,3,characteristic_level;measures,
auto,30474818,2,false,na,Col,1,time/period,
auto,30474818,2,false,na,Row,1,characteristic_level;measures,
auto,30525116,2,false,na,Row,1,characteristic_level,
auto,30525116,2,false,na,Row,2,arms,
auto,30584583,2,false,na,Col,1,characteristic_name,empty_row
auto,30584583,2,false,na,Col,1,characteristic_level,indent;
auto,30584583,2,false,na,Row,1,measures,
auto,30584583,2,false,na,Row,2,arms;measures,
auto,30586723,3,false,na,Col,1,characteristic_level,
auto,30586723,3,false,na,Col,1,characteristic_level;characteristic_name,empty_row
auto,30586723,3,false,na,Row,1,measures,
auto,30586723,3,false,na,Row,2,arms;measures,
auto,30586757,2,false,na,Col,1,characteristic_level,
auto,30586757,2,false,na,Row,1,measures,
auto,30586757,2,false,na,Row,2,arms,
auto,30587959,1,false,na,Row,1,arms,
auto,30587959,3,false,na,Col,1,outcomes,
auto,30587959,3,false,na,Row,2,arms,
auto,30590387,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,30590387,1,false,na,Col,1,characteristic_level,empty_row
auto,30590387,1,false,na,Row,1,arms,
auto,30590387,1,false,na,Row,2,measures,
auto,30591006,1,false,na,Col,1,characteristic_level,
auto,30591006,1,false,na,Row,1,measures,
auto,30591006,1,false,na,Row,3,arms,
auto,30614616,2,false,na,Col,1,characteristic_level;measures,
auto,30614616,2,false,na,Col,2,characteristic_level,
auto,30614616,2,false,na,Col,3,arms,bold
auto,30614616,2,false,na,Col,3,arms,indent;bold
auto,30614616,2,false,na,Row,1,characteristic_name;time/period,
auto,30614616,2,false,na,Row,15,measures;characteristic_level,
auto,30614616,2,false,na,Row,17,measures;characteristic_level,
auto,30729456,2,false,na,Col,1,outcomes;measures,
auto,30729456,2,false,na,Col,1,characteristic_level;measures,indent;empty_row
auto,30729456,2,false,na,Row,1,arms,
auto,30734043,1,false,na,Col,1,characteristic_level;characteristic_name,
auto,30734043,1,false,na,Col,1,characteristic_level,empty_row
auto,30734043,1,false,na,Row,1,arms;measures,
auto,30830724,4,false,na,Row,2,measures,
auto,30830724,5,false,na,Col,1,outcomes;measures,
auto,30830724,5,false,na,Col,1,outcomes,empty_row
auto,30830724,5,false,na,Col,1,characteristic_level;outcomes;measures,indent;
auto,30830724,5,false,na,Row,1,arms,
auto,30871355,2,false,na,Row,1,measures,
auto,30871355,2,false,na,Row,2,arms,
auto,30871355,2,false,na,Row,15,characteristic_level,
auto,30882239,2,false,na,Col,1,characteristic_level,empty_row_with_p_value
auto,30882239,5,false,na,Col,1,characteristic_level;characteristic_name,empty_row_with_p_value
auto,30882239,5,false,na,Col,1,characteristic_level;characteristic_name;measures,empty_row
auto,29685860fig,1,false,na,Row,1,measures,
